tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year
2018-M009,Rome Masters,Clay,64,M,20180514,243,106065,,WC,Marco Cecchinato,R,,ITA,25.61806982,73,778,104655,,,Pablo Cuevas,R,180,URU,32.36413415,71,790,2-6 7-5 6-4,3,R64,126,6,4,92,73,56,4,15,2,4,5,0,95,60,41,20,15,2,4,2018
2018-M009,Rome Masters,Clay,64,M,20180514,242,105676,9,,David Goffin,R,163,BEL,27.43326489,10,2930,104919,,,Leonardo Mayer,R,188,ARG,30.99794661,42,1176,6-1 6-2,3,R64,61,2,2,41,28,23,10,8,0,0,3,3,44,26,16,6,7,1,5,2018
2018-M009,Rome Masters,Clay,64,M,20180514,241,106298,16,,Lucas Pouille,R,185,FRA,24.21902806,16,1995,104312,,WC,Andreas Seppi,R,190,ITA,34.22587269,49,1020,6-2 3-6 7-6(3),3,R64,124,7,1,83,53,40,20,14,2,4,4,2,100,57,40,23,15,7,10,2018
2018-M009,Rome Masters,Clay,64,M,20180514,240,106378,,,Kyle Edmund,R,,GBR,23.34565366,19,1905,104291,,Q,Malek Jaziri,R,185,TUN,34.31348392,64,843,6-3 3-6 6-3,3,R64,125,3,1,87,53,38,20,14,4,5,5,5,90,51,35,20,13,5,7,2018
2018-M009,Rome Masters,Clay,64,M,20180514,239,126610,,WC,Matteo Berrettini,U,,ITA,22.0862423,103,594,126207,,Q,Francis Tiafoe,R,,USA,20.31211499,63,848,6-3 7-6(1),3,R64,98,7,1,76,46,37,15,11,2,2,3,0,73,47,34,12,10,3,4,2018
2018-0322,Geneva,Clay,32,A,20180521,300,105916,,,Marton Fucsovics,R,,HUN,26.28062971,60,884,105376,,,Peter Gojowczyk,R,185,GER,28.84873374,49,1045,6-2 6-2,3,F,67,6,1,41,23,21,11,8,0,0,1,2,58,29,15,14,8,5,9,2018
2018-0322,Geneva,Clay,32,A,20180521,299,105916,,,Marton Fucsovics,R,,HUN,26.28062971,60,884,105449,6,,Steve Johnson,R,188,USA,28.40520192,47,1065,2-6 6-4 6-1,3,SF,115,5,3,81,45,30,18,12,7,10,0,4,84,49,31,14,13,9,14,2018
2018-0322,Geneva,Clay,32,A,20180521,298,105376,,,Peter Gojowczyk,R,185,GER,28.84873374,49,1045,104926,2,,Fabio Fognini,R,178,ITA,30.99247091,19,1895,6-4 6-4,3,SF,93,7,1,60,38,31,10,10,3,5,5,2,87,61,35,11,10,5,9,2018
2018-0322,Geneva,Clay,32,A,20180521,297,105449,6,,Steve Johnson,R,188,USA,28.40520192,47,1065,105550,,,Guido Pella,L,185,ARG,28.0109514,81,700,6-3 6-4,3,QF,76,6,0,60,42,34,9,10,2,2,9,2,53,29,21,14,9,3,5,2018
2018-0322,Geneva,Clay,32,A,20180521,296,105916,,,Marton Fucsovics,R,,HUN,26.28062971,60,884,104527,3,,Stanislas Wawrinka,R,183,SUI,33.14715948,25,1605,6-4 6-0,3,QF,71,1,2,55,29,20,17,8,7,8,1,0,53,37,20,6,8,5,10,2018
2018-0322,Geneva,Clay,32,A,20180521,295,105376,,,Peter Gojowczyk,R,185,GER,28.84873374,49,1045,104312,7,,Andreas Seppi,R,190,ITA,34.24503765,51,1020,6-3 6-7(3) 6-3,3,QF,119,10,2,106,54,44,25,16,8,10,4,2,85,48,32,19,14,5,9,2018
2018-0322,Geneva,Clay,32,A,20180521,294,104926,2,,Fabio Fognini,R,178,ITA,30.99247091,19,1895,105815,,,Tennys Sandgren,R,,USA,26.83093771,55,923,7-6(3) 7-6(5),3,QF,118,4,1,90,57,41,19,12,9,11,9,3,76,47,37,16,12,2,4,2018
2018-0322,Geneva,Clay,32,A,20180521,293,105550,,,Guido Pella,L,185,ARG,28.0109514,81,700,105023,1,,Sam Querrey,R,198,USA,30.6201232,13,2140,7-5 6-7(6) 7-6(4),3,R16,153,7,3,114,67,54,31,18,3,4,15,4,114,68,55,24,18,4,6,2018
2018-0322,Geneva,Clay,32,A,20180521,292,105449,6,,Steve Johnson,R,188,USA,28.40520192,47,1065,104586,,Q,Lukas Rosol,R,196,CZE,32.82409309,286,178,6-4 4-6 6-3,3,R16,117,9,5,92,51,42,19,15,7,9,9,3,88,57,43,12,14,6,9,2018
2018-0322,Geneva,Clay,32,A,20180521,291,104527,3,,Stanislas Wawrinka,R,183,SUI,33.14715948,25,1605,111577,,,Jared Donaldson,R,,USA,21.61259411,57,910,6-3 6-4,3,R16,68,6,2,56,37,30,13,10,0,0,4,0,56,31,20,16,9,4,6,2018
2018-0322,Geneva,Clay,32,A,20180521,290,105916,,,Marton Fucsovics,R,,HUN,26.28062971,60,884,126207,,,Francis Tiafoe,R,,USA,20.33127995,61,883,7-6(5) 6-4,3,R16,89,8,1,74,39,26,23,11,4,6,6,0,64,41,28,13,11,0,3,2018
2018-0322,Geneva,Clay,32,A,20180521,289,104312,7,,Andreas Seppi,R,190,ITA,34.24503765,51,1020,126523,,Q,Bernabe Zapata Miralles,R,,ESP,21.35249829,281,189,7-5 6-3,3,R16,78,6,3,57,32,24,12,10,4,6,1,2,70,39,24,13,11,8,13,2018
2018-0322,Geneva,Clay,32,A,20180521,288,105376,,,Peter Gojowczyk,R,185,GER,28.84873374,49,1045,103970,4,,David Ferrer,R,175,ESP,36.13415469,42,1190,6-2 6-4,3,R16,75,8,2,63,35,27,16,9,2,2,6,2,66,39,25,11,9,5,8,2018
2018-0322,Geneva,Clay,32,A,20180521,287,105815,,,Tennys Sandgren,R,,USA,26.83093771,55,923,105806,,,Mirza Basic,R,,BIH,26.85831622,82,697,6-3 6-2,3,R16,50,11,2,43,31,29,7,9,0,0,5,1,43,23,17,8,8,0,3,2018
2018-0322,Geneva,Clay,32,A,20180521,286,104926,2,,Fabio Fognini,R,178,ITA,30.99247091,19,1895,111511,,Q,Noah Rubin,R,,USA,22.24503765,204,295,6-7(5) 6-2 6-2,3,R16,113,4,1,88,62,48,16,14,2,3,0,2,93,59,37,15,14,3,8,2018
2018-0322,Geneva,Clay,32,A,20180521,284,105550,,,Guido Pella,L,185,ARG,28.0109514,81,700,136440,,Q,Dominik Koepfer,U,,GER,24.06023272,249,225,6-3 6-4,3,R32,92,6,3,61,38,27,11,10,4,6,1,2,71,38,22,15,9,10,14,2018
2018-0322,Geneva,Clay,32,A,20180521,283,104586,,Q,Lukas Rosol,R,196,CZE,32.82409309,286,178,106210,,,Jiri Vesely,L,,CZE,24.862423,79,720,2-6 7-6(6) 7-6(4),3,R32,135,11,2,109,71,55,21,16,6,8,18,3,95,74,59,14,16,1,1,2018
2018-0322,Geneva,Clay,32,A,20180521,282,105449,6,,Steve Johnson,R,188,USA,28.40520192,47,1065,105657,,,Marius Copil,R,193,ROU,27.59206023,95,662,7-6(4) 6-3,3,R32,93,11,1,83,57,40,18,11,8,9,6,1,58,34,22,18,10,2,4,2018
2018-0322,Geneva,Clay,32,A,20180521,280,111577,,,Jared Donaldson,R,,USA,21.61259411,57,910,104797,,,Denis Istomin,R,188,UZB,31.70157426,98,622,5-7 6-4 6-0,3,R32,108,4,2,70,32,30,24,14,1,2,6,1,84,57,44,9,14,6,10,2018
2018-0322,Geneva,Clay,32,A,20180521,279,126207,,,Francis Tiafoe,R,,USA,20.33127995,61,883,105992,,,Ryan Harrison,R,183,USA,26.03696099,56,920,3-6 7-6(5) 6-4,3,R32,129,8,1,92,56,42,23,15,3,5,7,2,98,56,42,26,16,7,9,2018
2018-0322,Geneva,Clay,32,A,20180521,278,105916,,,Marton Fucsovics,R,,HUN,26.28062971,60,884,105077,5,,Albert Ramos,L,188,ESP,30.34086242,36,1260,6-1 6-2,3,R32,80,3,1,59,37,26,14,8,5,5,2,1,47,26,16,7,7,5,9,2018
2018-0322,Geneva,Clay,32,A,20180521,277,104312,7,,Andreas Seppi,R,190,ITA,34.24503765,51,1020,106065,,,Marco Cecchinato,R,,ITA,25.63723477,72,806,7-5 6-4,3,R32,97,2,3,87,51,35,17,11,14,16,5,1,74,48,31,10,11,4,8,2018
2018-0322,Geneva,Clay,32,A,20180521,276,126523,,Q,Bernabe Zapata Miralles,R,,ESP,21.35249829,281,189,104252,,,Florian Mayer,R,190,GER,34.6255989,90,671,6-3 6-2,3,R32,55,5,0,50,27,25,10,9,1,2,2,1,50,25,12,12,8,2,6,2018
2018-0322,Geneva,Clay,32,A,20180521,275,105376,,,Peter Gojowczyk,R,185,GER,28.84873374,49,1045,103333,,,Ivo Karlovic,R,208,CRO,39.22518823,93,665,7-6(4) 4-6 7-6(1),3,R32,119,15,3,95,65,56,20,17,1,2,24,1,99,65,56,19,17,1,1,2018
2018-0322,Geneva,Clay,32,A,20180521,273,105806,,,Mirza Basic,R,,BIH,26.85831622,82,697,104999,8,,Mischa Zverev,L,190,GER,30.74606434,52,1012,5-7 6-3 6-4,3,R32,113,5,0,97,59,46,22,16,3,4,8,1,79,48,35,24,15,2,4,2018
2018-0322,Geneva,Clay,32,A,20180521,272,105815,,,Tennys Sandgren,R,,USA,26.83093771,55,923,104890,,PR,Andreas Haider Maurer,R,190,AUT,31.16495551,412,96,1-6 6-1 6-0,3,R32,80,11,3,54,33,26,10,10,0,2,5,3,71,37,28,10,10,4,9,2018
2018-0322,Geneva,Clay,32,A,20180521,271,111511,,Q,Noah Rubin,R,,USA,22.24503765,204,295,104571,,,Marcos Baghdatis,R,183,CYP,32.92539357,83,689,7-6(4) 6-4,3,R32,102,6,1,85,62,41,15,11,10,11,8,1,79,46,33,17,11,7,9,2018
2018-7694,Lyon,Clay,32,A,20180521,300,106233,1,,Dominic Thiem,R,185,AUT,24.7118412,8,3195,104468,,,Gilles Simon,R,183,FRA,33.3963039,75,765,3-6 7-6(1) 6-1,3,F,145,6,6,84,47,34,20,13,5,7,5,2,106,57,36,25,15,5,9,2018
2018-7694,Lyon,Clay,32,A,20180521,299,106233,1,,Dominic Thiem,R,185,AUT,24.7118412,8,3195,105583,,,Dusan Lajovic,R,180,SRB,27.89048597,68,824,6-4 5-7 6-4,3,SF,117,10,5,92,54,46,21,16,1,2,9,0,89,64,48,14,16,3,5,2018
2018-7694,Lyon,Clay,32,A,20180521,298,104468,,,Gilles Simon,R,183,FRA,33.3963039,75,765,111815,,,Cameron Norrie,L,,GBR,22.74332649,102,599,6-1 7-6(6),3,SF,80,1,3,51,32,28,11,9,0,0,1,3,75,48,31,11,10,2,5,2018
2018-7694,Lyon,Clay,32,A,20180521,297,106233,1,,Dominic Thiem,R,185,AUT,24.7118412,8,3195,104198,,,Guillermo Garcia Lopez,R,188,ESP,34.96235455,71,820,6-7(4) 7-6(0) 6-4,3,QF,177,12,7,125,65,54,27,17,6,7,2,4,121,74,57,18,17,6,8,2018
2018-7694,Lyon,Clay,32,A,20180521,296,105583,,,Dusan Lajovic,R,180,SRB,27.89048597,68,824,126203,,,Taylor Harry Fritz,R,,USA,20.56125941,70,820,7-5 6-1,3,QF,61,7,0,43,28,21,12,9,0,1,2,2,61,38,26,5,10,7,12,2018
2018-7694,Lyon,Clay,32,A,20180521,295,104468,,,Gilles Simon,R,183,FRA,33.3963039,75,765,105062,,,Mikhail Kukushkin,R,183,KAZ,30.40109514,91,669,4-6 6-4 7-6(5),3,QF,156,11,3,100,60,48,22,16,2,3,1,1,102,70,47,20,16,3,4,2018
2018-7694,Lyon,Clay,32,A,20180521,294,111815,,,Cameron Norrie,L,,GBR,22.74332649,102,599,104545,2,,John Isner,R,206,USA,33.06776181,10,2955,7-6(1) 6-4,3,QF,85,4,2,84,59,44,13,11,4,4,10,2,64,49,40,5,11,0,1,2018
2018-7694,Lyon,Clay,32,A,20180521,293,106233,1,,Dominic Thiem,R,185,AUT,24.7118412,8,3195,106148,,,Roberto Carballes Baena,R,,ESP,25.16084873,77,742,6-2 6-4,3,R16,70,7,1,45,22,19,17,9,0,0,2,3,54,32,21,10,9,2,5,2018
2018-7694,Lyon,Clay,32,A,20180521,292,104198,,,Guillermo Garcia Lopez,R,188,ESP,34.96235455,71,820,123921,,,Calvin Hemery,R,,FRA,23.3100616,127,445,7-6(4) 6-3,3,R16,87,3,1,57,39,33,13,10,3,3,3,3,67,50,33,8,11,1,3,2018
2018-7694,Lyon,Clay,32,A,20180521,291,126203,,,Taylor Harry Fritz,R,,USA,20.56125941,70,820,106058,3,,Jack Sock,R,185,USA,25.65366188,15,2110,7-6(6) 6-2,3,R16,91,8,1,66,39,29,19,10,3,3,3,5,85,51,32,18,10,8,10,2018
2018-7694,Lyon,Clay,32,A,20180521,290,105583,,,Dusan Lajovic,R,180,SRB,27.89048597,68,824,106110,,Q,Filip Horansky,R,,SVK,25.36618754,334,150,6-4 7-5,3,R16,92,1,0,65,46,32,10,11,3,5,0,2,86,53,31,14,11,5,9,2018
2018-7694,Lyon,Clay,32,A,20180521,289,105062,,,Mikhail Kukushkin,R,183,KAZ,30.40109514,91,669,105948,,LL,Federico Coria,R,,ARG,26.19849418,335,147,6-2 6-3,3,R16,62,1,0,44,32,23,8,8,1,2,3,1,53,39,23,4,9,2,7,2018
2018-7694,Lyon,Clay,32,A,20180521,288,104468,,,Gilles Simon,R,183,FRA,33.3963039,75,765,106167,,LL,Joris De Loore,R,,BEL,25.08145106,351,135,7-6(3) 6-2,3,R16,90,4,0,64,37,29,17,10,3,4,6,1,58,29,21,17,10,2,5,2018
2018-7694,Lyon,Clay,32,A,20180521,287,111815,,,Cameron Norrie,L,,GBR,22.74332649,102,599,109739,,,Maximilian Marterer,L,,GER,22.93223819,69,821,6-1 6-4,3,R16,61,1,0,44,30,25,11,9,0,0,2,3,53,26,14,16,8,3,6,2018
2018-7694,Lyon,Clay,32,A,20180521,286,104545,2,,John Isner,R,206,USA,33.06776181,10,2955,105430,,,Radu Albot,R,,MDA,28.5229295,97,626,7-6(3) 6-3,3,R16,97,22,1,67,52,40,11,11,2,2,2,5,75,47,37,12,10,6,7,2018
2018-7694,Lyon,Clay,32,A,20180521,284,106148,,,Roberto Carballes Baena,R,,ESP,25.16084873,77,742,111513,,Q,Laslo Djere,R,,SRB,22.96783025,103,592,7-6(3) 6-7(4) 6-3,3,R32,185,3,2,114,69,53,22,16,7,8,6,5,111,72,51,21,17,2,5,2018
2018-7694,Lyon,Clay,32,A,20180521,283,123921,,,Calvin Hemery,R,,FRA,23.3100616,127,445,144895,,WC,Corentin Moutet,L,,FRA,19.08829569,143,398,6-7(4) 6-4 6-3,3,R32,167,11,6,114,72,49,22,16,3,5,0,3,109,80,48,13,15,7,11,2018
2018-7694,Lyon,Clay,32,A,20180521,282,104198,,,Guillermo Garcia Lopez,R,188,ESP,34.96235455,71,820,105173,5,,Adrian Mannarino,L,183,FRA,29.89185489,27,1535,6-3 4-6 6-1,3,R32,111,0,6,73,48,36,12,13,3,6,4,7,103,64,38,14,13,12,18,2018
2018-7694,Lyon,Clay,32,A,20180521,280,126203,,,Taylor Harry Fritz,R,,USA,20.56125941,70,820,105051,,,Matthew Ebden,R,188,AUS,30.48323066,73,794,6-4 6-2,3,R32,55,9,2,43,29,25,11,9,0,0,5,2,52,34,21,10,9,1,4,2018
2018-7694,Lyon,Clay,32,A,20180521,279,105583,,,Dusan Lajovic,R,180,SRB,27.89048597,68,824,104547,,,Horacio Zeballos,L,188,ARG,33.06502396,101,610,6-4 6-2,3,R32,63,5,1,47,27,24,13,9,1,1,1,3,61,41,28,8,9,5,8,2018
2018-7694,Lyon,Clay,32,A,20180521,278,106110,,Q,Filip Horansky,R,,SVK,25.36618754,334,150,105311,7,,Joao Sousa,R,185,POR,29.14168378,48,1051,6-4 3-6 6-4,3,R32,112,3,2,96,66,39,17,14,4,8,2,2,83,49,31,19,15,1,6,2018
2018-7694,Lyon,Clay,32,A,20180521,277,105948,,LL,Federico Coria,R,,ARG,26.19849418,335,147,106044,,,Nicolas Kicker,R,,ARG,25.76043806,84,684,4-6 6-1 7-5,3,R32,123,4,2,84,57,40,14,14,1,4,4,6,93,60,44,9,15,3,9,2018
2018-7694,Lyon,Clay,32,A,20180521,276,105062,,,Mikhail Kukushkin,R,183,KAZ,30.40109514,91,669,106296,,WC,Gregoire Barrere,R,183,FRA,24.25735797,196,303,6-2 6-3,3,R32,72,5,1,52,30,20,10,9,2,6,2,1,58,36,15,7,8,8,15,2018
2018-7694,Lyon,Clay,32,A,20180521,275,104468,,,Gilles Simon,R,183,FRA,33.3963039,75,765,105515,,Q,Jordi Samper Montana,U,,ESP,28.12594114,410,98,6-4 6-2,3,R32,82,2,2,48,34,28,7,9,1,2,2,2,67,39,27,7,9,6,10,2018
2018-7694,Lyon,Clay,32,A,20180521,273,109739,,,Maximilian Marterer,L,,GER,22.93223819,69,821,104792,6,,Gael Monfils,R,193,FRA,31.71800137,38,1220,2-6 6-4 6-4,3,R32,110,4,2,83,50,33,19,14,5,8,6,6,86,61,39,12,14,3,6,2018
2018-7694,Lyon,Clay,32,A,20180521,272,111815,,,Cameron Norrie,L,,GBR,22.74332649,102,599,105497,,Q,Jose Hernandez,U,,DOM,28.1889117,266,203,7-6(5) 6-1,3,R32,100,4,2,79,54,37,12,9,9,10,0,1,76,56,31,9,10,1,5,2018
2018-7694,Lyon,Clay,32,A,20180521,271,105430,,,Radu Albot,R,,MDA,28.5229295,97,626,105643,,,Federico Delbonis,L,190,ARG,27.62491444,66,835,6-7(7) 7-5 6-4,3,R32,160,1,2,107,73,50,24,17,2,2,3,4,114,67,52,26,17,11,13,2018
2018-M-DC-2018-G1-AM-M-ARG-CHI-01,Davis Cup G1 R2: ARG vs CHI,Clay,4,D,20180406,1,111797,,,Nicolas Jarry,R,,CHI,22.47501711,64,822,106044,,,Nicolas Kicker,R,,ARG,25.62628337,87,650,4-6 7-6(6) 6-2,3,RR,133,8,0,90,56,44,21,15,5,6,2,2,84,62,48,12,15,2,4,2018
2018-M-DC-2018-G1-AM-M-ARG-CHI-01,Davis Cup G1 R2: ARG vs CHI,Clay,4,D,20180406,2,106043,,,Diego Sebastian Schwartzman,R,170,ARG,25.62628337,15,2220,106426,,,Christian Garin,R,,CHI,21.83983573,217,256,7-6(2) 6-7(2) 6-2,3,RR,162,3,6,112,63,42,24,16,2,6,2,8,108,58,37,26,16,6,12,2018
2018-M-DC-2018-G1-AM-M-ARG-CHI-01,Davis Cup G1 R2: ARG vs CHI,Clay,4,D,20180406,4,106043,,,Diego Sebastian Schwartzman,R,170,ARG,25.62628337,15,2220,111797,,,Nicolas Jarry,R,,CHI,22.47501711,64,822,6-4 6-4,3,RR,97,0,2,78,49,31,13,10,6,9,1,1,69,44,20,14,10,5,10,2018
2018-M-DC-2018-G1-AM-M-ARG-CHI-01,Davis Cup G1 R2: ARG vs CHI,Clay,4,D,20180406,5,105550,,,Guido Pella,L,185,ARG,27.87679671,63,830,106426,,,Christian Garin,R,,CHI,21.83983573,217,256,6-3 7-6(3),3,RR,107,10,1,61,34,22,15,11,3,6,2,2,81,43,25,17,10,5,10,2018
2018-M-DC-2018-G1-AM-M-CHI-ECU-01,Davis Cup G1 R1: CHI vs ECU,Clay,4,D,20180202,1,111797,,,Nicolas Jarry,R,,CHI,22.30253251,95,557,105111,,,Ivan Endara,U,,ECU,29.90554415,597,48,6-2 6-3,3,RR,60,10,2,43,32,30,6,9,0,0,5,1,57,39,22,7,8,2,5,2018
2018-M-DC-2018-G1-AM-M-CHI-ECU-01,Davis Cup G1 R1: CHI vs ECU,Clay,4,D,20180202,2,105933,,,Roberto Quiroz,L,,ECU,25.93292266,281,176,106174,,,Gonzalo Lama,R,,CHI,24.75838467,405,96,6-3 6-7(11) 6-3,3,RR,156,0,1,111,76,56,21,15,4,5,3,6,101,58,44,23,15,6,9,2018
2018-M-DC-2018-G1-AM-M-CHI-ECU-01,Davis Cup G1 R1: CHI vs ECU,Clay,4,D,20180202,4,111797,,,Nicolas Jarry,R,,CHI,22.30253251,95,557,105933,,,Roberto Quiroz,L,,ECU,25.93292266,281,176,6-4 7-6(6),3,RR,83,7,2,62,33,28,22,11,0,0,2,2,63,37,31,14,11,0,1,2018
2018-M-DC-2018-G1-AM-M-COL-BAR-01,Davis Cup G1 R1: COL vs BAR,Hard,4,D,20180202,1,123755,,,Daniel Elahi Galan Riveros,U,,COL,21.61533196,292,168,104656,,,Haydn Lewis,L,,BAR,32.07392197,,,6-0 6-4,3,RR,59,2,1,50,32,23,12,8,3,3,2,2,47,23,14,10,8,1,5,2018
2018-M-DC-2018-G1-AM-M-COL-BAR-01,Davis Cup G1 R1: COL vs BAR,Hard,4,D,20180202,2,105292,,,Alejandro Gonzalez,R,,COL,28.97467488,328,143,105985,,,Darian King,R,,BAR,25.76043806,169,319,7-5 6-3,3,RR,96,3,2,66,44,29,11,11,4,7,2,5,68,43,26,9,10,6,11,2018
2018-M-DC-2018-G1-AM-M-COL-BAR-01,Davis Cup G1 R1: COL vs BAR,Hard,4,D,20180202,4,105578,,,Cristian Rodriguez,R,,COL,27.60027379,388,106,207971,,,Xavier Lawrence,,,BAR,19.10472279,,,6-3 6-0,3,RR,59,2,3,50,32,24,11,8,3,3,0,4,49,31,17,6,7,7,11,2018
2018-M-DC-2018-G1-AM-M-COL-BRA-01,Davis Cup G1 R2: COL vs BRA,Hard,4,D,20180406,1,106329,,,Thiago Monteiro,L,,BRA,23.8384668,125,450,105053,,,Santiago Giraldo,R,188,COL,30.34633812,290,168,6-1 6-2,3,RR,59,4,2,52,36,30,7,8,3,3,6,0,45,28,16,5,7,1,5,2018
2018-M-DC-2018-G1-AM-M-COL-BRA-01,Davis Cup G1 R2: COL vs BRA,Hard,4,D,20180406,2,123755,,,Daniel Elahi Galan Riveros,U,,COL,21.78781656,257,198,106105,,,Guilherme Clezar,R,,BRA,25.25119781,234,225,3-6 6-2 6-1,3,RR,118,8,0,77,56,35,9,12,4,8,4,2,84,59,35,6,12,10,17,2018
2018-M-DC-2018-G1-AM-M-COL-BRA-01,Davis Cup G1 R2: COL vs BRA,Hard,4,D,20180406,4,123755,,,Daniel Elahi Galan Riveros,U,,COL,21.78781656,257,198,106329,,,Thiago Monteiro,L,,BRA,23.8384668,125,450,6-3 6-3,3,RR,85,2,0,51,33,25,10,9,2,3,1,3,60,36,23,9,9,5,9,2018
2018-M-DC-2018-G1-AM-M-COL-BRA-01,Davis Cup G1 R2: COL vs BRA,Hard,4,D,20180406,5,105292,,,Alejandro Gonzalez,R,,COL,29.14715948,305,159,106252,,,Joao Pedro Sorgi,R,,BRA,24.45448323,359,124,6-3 7-6(0),3,RR,,,,,,,,,,,,,,,,,,,,2018
2018-M-DC-2018-G1-AM-M-DOM-BRA-01,Davis Cup G1 R1: DOM vs BRA,Hard,4,D,20180202,1,105497,,,Jose Hernandez,U,,DOM,27.88227242,284,173,106252,,,Joao Pedro Sorgi,R,,BRA,24.28199863,365,118,6-2 4-6 7-6(3),3,RR,134,8,4,94,66,48,15,15,3,5,9,5,116,76,52,15,15,11,14,2018
2018-M-DC-2018-G1-AM-M-DOM-BRA-01,Davis Cup G1 R1: DOM vs BRA,Hard,4,D,20180202,2,106329,,,Thiago Monteiro,L,,BRA,23.6659822,117,495,106232,,,Roberto Cid,R,,DOM,24.41615332,468,75,6-7(6) 7-5 6-2,3,RR,136,2,3,112,71,49,22,16,6,8,6,5,102,53,39,21,16,5,10,2018
2018-M-DC-2018-G1-AM-M-DOM-BRA-01,Davis Cup G1 R1: DOM vs BRA,Hard,4,D,20180202,4,105497,,,Jose Hernandez,U,,DOM,27.88227242,284,173,106329,,,Thiago Monteiro,L,,BRA,23.6659822,117,495,6-4 7-6(4),3,RR,94,5,3,77,53,39,12,11,1,2,9,3,80,52,36,13,11,1,3,2018
2018-M-DC-2018-G1-AM-M-DOM-BRA-01,Davis Cup G1 R1: DOM vs BRA,Hard,4,D,20180202,5,106252,,,Joao Pedro Sorgi,R,,BRA,24.28199863,365,118,106232,,,Roberto Cid,R,,DOM,24.41615332,468,75,6-7(8) 6-1 6-4,3,RR,145,3,2,85,54,46,18,15,4,5,3,4,115,65,43,23,14,6,10,2018
2018-M-DC-2018-G1-AO-M-CHN-NZL-01,Davis Cup G1 R1: CHN vs NZL,Hard,4,D,20180202,1,104907,,,Jose Rubin Statham,R,183,NZL,30.7652293,308,158,105842,,,Di Wu,R,,CHN,26.37645448,253,206,2-6 6-4 6-4,3,RR,109,10,2,79,44,32,17,14,4,8,4,5,92,50,37,17,14,5,9,2018
2018-M-DC-2018-G1-AO-M-CHN-NZL-01,Davis Cup G1 R1: CHN vs NZL,Hard,4,D,20180202,2,105585,,,Ze Zhang,R,,CHN,27.57289528,194,274,105030,,,Michael Venus,R,,NZL,30.28884326,,,5-7 6-1 6-2,3,RR,108,8,6,90,52,38,20,14,2,4,10,6,91,43,29,23,13,8,14,2018
2018-M-DC-2018-G1-AO-M-CHN-NZL-01,Davis Cup G1 R1: CHN vs NZL,Hard,4,D,20180202,4,200059,,,Yibing Wu,R,,CHN,18.29431896,309,157,104907,,,Jose Rubin Statham,R,183,NZL,30.7652293,308,158,1-6 6-3 6-4,3,RR,120,4,2,82,44,30,21,13,7,9,4,4,88,47,34,21,13,6,8,2018
2018-M-DC-2018-G1-AO-M-IND-CHN-01,Davis Cup G1 R2: IND vs CHN,Hard,4,D,20180406,1,200059,,,Yibing Wu,R,,CHN,18.46680356,332,139,106368,,,Ramkumar Ramanathan,R,,IND,23.39767283,132,421,7-6(4) 6-4,3,RR,100,3,2,67,39,28,18,11,4,6,9,4,90,53,35,18,11,3,6,2018
2018-M-DC-2018-G1-AO-M-IND-CHN-01,Davis Cup G1 R2: IND vs CHN,Hard,4,D,20180406,2,105585,,,Ze Zhang,R,,CHN,27.74537988,247,205,111576,,,Sumit Nagal,R,,IND,20.62696783,213,260,6-4 6-1,3,RR,67,4,4,54,35,25,10,9,4,6,0,4,51,36,19,4,8,2,7,2018
2018-M-DC-2018-G1-AO-M-IND-CHN-01,Davis Cup G1 R2: IND vs CHN,Hard,4,D,20180406,4,106368,,,Ramkumar Ramanathan,R,,IND,23.39767283,132,421,105842,,,Di Wu,R,,CHN,26.54893908,248,204,7-6(4) 6-3,3,RR,85,11,4,71,41,31,11,11,7,11,1,5,73,44,24,13,10,4,9,2018
2018-M-DC-2018-G1-AO-M-IND-CHN-01,Davis Cup G1 R2: IND vs CHN,Hard,4,D,20180406,5,105432,,,Prajnesh Gunneswaran,U,,IND,28.38603696,263,193,200059,,,Yibing Wu,R,,CHN,18.46680356,332,139,6-4 6-2,3,RR,64,7,0,45,31,24,10,9,1,2,2,5,56,29,19,12,9,4,8,2018
2018-M-DC-2018-G1-AO-M-KOR-PAK-01,Davis Cup G1 R1: KOR vs PAK,Grass,4,D,20180202,1,103529,,,Aisam Ul Haq Qureshi,R,183,PAK,37.86995209,,,126952,,,Soon Woo Kwon,R,,KOR,20.15879535,178,301,6-3 1-6 7-6(6),3,RR,104,20,4,78,52,43,12,14,4,7,6,1,81,49,35,22,14,0,2,2018
2018-M-DC-2018-G1-AO-M-KOR-PAK-01,Davis Cup G1 R1: KOR vs PAK,Grass,4,D,20180202,2,103499,,,Aqeel Khan,R,,PAK,37.99863107,1753,1,111805,,,Seong Chan Hong,R,,KOR,20.58316222,776,23,4-6 7-5 7-5,3,RR,162,4,3,116,54,39,32,17,8,11,7,6,100,59,44,21,17,7,11,2018
