tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year
2008-506,Buenos Aires,Clay,32,A,20080218,22,104076,,,Jose Acasuso,R,190,ARG,25.33059548,51,621,104593,,Q,Daniel Gimeno Traver,R,185,ESP,22.53251198,157,271,6-3 6-4,3,R16,79,2,1,58,40,32,11,10,1,1,1,2,48,26,19,13,9,1,3,2008
2008-506,Buenos Aires,Clay,32,A,20080218,23,103835,8,,Filippo Volandri,R,183,ITA,26.45311431,41,735,103373,,,Sergio Roitman,R,185,ARG,28.76112252,76,512,7-5 7-5,3,R16,105,1,1,85,69,42,9,12,11,14,4,2,77,47,28,13,12,6,11,2008
2008-506,Buenos Aires,Clay,32,A,20080218,24,102860,,,Agustin Calleri,R,183,ARG,31.42778919,43,730,103632,,,Luis Horna,R,180,PER,27.42778919,121,360,3-6 6-2 6-2,3,R16,108,10,1,66,41,30,16,12,5,7,2,3,94,82,49,4,13,6,11,2008
2008-506,Buenos Aires,Clay,32,A,20080218,25,103900,1,,David Nalbandian,R,180,ARG,26.13004791,11,1700,103808,7,,Potito Starace,R,188,ITA,26.5982204,35,895,4-6 7-6(5) 6-4,3,QF,157,6,6,105,52,38,28,16,3,7,1,1,108,100,63,3,16,6,10,2008
2008-506,Buenos Aires,Clay,32,A,20080218,26,103428,4,,Juan Ignacio Chela,R,190,ARG,28.47091034,25,1305,104597,5,,Nicolas Almagro,R,183,ESP,22.49418207,29,1100,6-3 2-1 RET,3,QF,65,3,0,50,29,18,13,6,5,6,2,0,40,19,9,11,6,0,3,2008
2008-506,Buenos Aires,Clay,32,A,20080218,27,104076,,,Jose Acasuso,R,190,ARG,25.33059548,51,621,104214,6,,Igor Andreev,R,185,RUS,24.59958932,32,945,3-6 6-1 6-3,3,QF,125,4,1,78,45,28,21,12,3,5,4,2,93,74,46,6,13,4,9,2008
2008-506,Buenos Aires,Clay,32,A,20080218,28,103835,8,,Filippo Volandri,R,183,ITA,26.45311431,41,735,102860,,,Agustin Calleri,R,183,ARG,31.42778919,43,730,6-4 6-4,3,QF,81,1,0,84,62,41,12,10,11,11,9,0,56,44,33,4,10,2,4,2008
2008-506,Buenos Aires,Clay,32,A,20080218,29,103900,1,,David Nalbandian,R,180,ARG,26.13004791,11,1700,103428,4,,Juan Ignacio Chela,R,190,ARG,28.47091034,25,1305,6-1 6-2,3,SF,58,1,2,41,21,16,16,8,0,0,3,4,39,18,9,8,7,1,5,2008
2008-506,Buenos Aires,Clay,32,A,20080218,30,104076,,,Jose Acasuso,R,190,ARG,25.33059548,51,621,103835,8,,Filippo Volandri,R,183,ITA,26.45311431,41,735,4-6 6-4 6-4,3,SF,143,6,3,89,53,39,15,15,3,7,0,5,100,87,53,4,15,8,13,2008
2008-506,Buenos Aires,Clay,32,A,20080218,31,103900,1,,David Nalbandian,R,180,ARG,26.13004791,11,1700,104076,,,Jose Acasuso,R,190,ARG,25.33059548,51,621,3-6 7-6(5) 6-4,3,F,163,2,2,98,59,40,24,15,4,7,6,1,104,51,36,29,16,2,5,2008
2008-308,Munich,Clay,32,A,20080428,1,103908,1,,Paul Henri Mathieu,R,185,FRA,26.29158111,18,1385,104978,,WC,Daniel Brands,R,196,GER,20.78302533,209,188,6-3 6-3,3,R32,72,4,1,61,35,29,14,9,2,2,5,3,44,26,20,5,9,0,3,2008
2008-308,Munich,Clay,32,A,20080428,2,104851,,Q,Gianluca Naso,R,,ITA,21.30869268,305,115,102783,,,Rainer Schuettler,R,180,GER,32.00821355,92,472,6-7(2) 6-3 6-4,3,R32,154,6,4,134,65,45,38,16,9,10,6,6,111,64,49,25,15,5,8,2008
2008-308,Munich,Clay,32,A,20080428,3,104332,,,Philipp Petzschner,R,185,GER,24.09582478,121,368,105095,,,Evgeny Korolev,R,185,KAZ,20.20260096,98,449,6-4 0-6 6-2,3,R32,102,1,4,67,45,28,12,12,4,8,3,6,85,43,30,18,12,5,9,2008
2008-308,Munich,Clay,32,A,20080428,4,105227,8,,Marin Cilic,R,198,CRO,19.58110883,50,696,103694,,,Olivier Rochus,R,168,BEL,27.27446954,66,551,6-4 6-4,3,R32,84,10,0,57,32,26,15,10,1,2,1,6,62,38,24,11,10,6,9,2008
2008-308,Munich,Clay,32,A,20080428,5,103395,,LL,Julio Silva,R,173,BRA,28.82683094,184,217,104897,,WC,Matthias Bachinger,R,188,GER,21.07323751,178,226,3-6 6-2 6-3,3,R32,87,7,0,76,56,37,13,13,8,11,7,4,73,41,32,12,13,4,9,2008
2008-308,Munich,Clay,32,A,20080428,6,102703,,,Hyung Taik Lee,R,180,KOR,32.31759069,55,649,104209,,Q,Rainer Eitzinger,R,178,AUT,24.83504449,278,130,1-6 7-5 6-2,3,R32,120,0,3,101,66,40,19,13,10,13,0,2,85,61,36,15,14,2,6,2008
2008-308,Munich,Clay,32,A,20080428,7,104620,,,Simone Bolelli,R,183,ITA,22.55441478,58,601,102967,,,Marc Gicquel,R,188,FRA,31.08008214,61,580,6-4 6-2,3,R32,75,5,1,52,38,28,9,9,0,0,6,3,72,46,27,14,9,11,14,2008
2008-308,Munich,Clay,32,A,20080428,8,104312,6,,Andreas Seppi,R,190,ITA,24.183436,46,743,104056,,,Roko Karanusic,R,183,CRO,25.64544832,113,404,6-3 6-3,3,R32,75,3,4,65,41,30,11,9,6,8,1,0,69,43,20,13,9,9,14,2008
2008-308,Munich,Clay,32,A,20080428,9,104327,7,,Steve Darcis,R,178,BEL,24.12594114,48,713,103794,,,Benjamin Becker,R,178,GER,26.86652977,108,425,6-3 6-4,3,R32,66,6,1,52,35,29,11,10,0,0,2,0,48,23,16,15,9,1,3,2008
2008-308,Munich,Clay,32,A,20080428,10,101962,,Q,Younes El Aynaoui,R,193,MAR,36.62696783,295,120,105098,,Q,Alexandre Sidorenko,R,,FRA,20.19164956,317,110,6-4 7-6(6),3,R32,92,14,3,80,51,40,15,11,1,1,3,3,64,41,33,12,11,1,2,2008
2008-308,Munich,Clay,32,A,20080428,11,105223,,,Juan Martin Del Potro,R,198,ARG,19.59479808,75,513,103096,,,Arnaud Clement,R,173,FRA,30.36276523,90,475,6-3 6-1,3,R32,76,12,3,57,29,22,17,8,7,7,4,3,48,29,21,5,8,2,6,2008
2008-308,Munich,Clay,32,A,20080428,12,104214,4,,Igor Andreev,R,185,RUS,24.79123888,25,1155,104792,,,Gael Monfils,R,193,FRA,21.65639973,53,662,6-3 6-4,3,R32,90,0,0,61,37,26,18,10,4,4,7,4,75,37,28,16,9,9,11,2008
2008-308,Munich,Clay,32,A,20080428,13,103582,,,Michael Berrer,L,193,GER,27.82477755,65,552,103657,,LL,Ivo Klec,R,183,SVK,27.41409993,271,134,6-1 7-6(6),3,R32,111,2,4,85,54,37,16,10,3,4,1,0,65,39,29,8,9,6,9,2008
2008-308,Munich,Clay,32,A,20080428,14,103498,,WC,Marat Safin,R,193,RUS,28.25188227,84,490,104122,,,Carlos Berlocq,R,183,ARG,25.23203285,91,473,6-3 3-6 6-4,3,R32,126,10,4,98,56,41,20,14,8,10,0,4,83,56,36,14,14,3,6,2008
2008-308,Munich,Clay,32,A,20080428,15,104019,,,Kristof Vliegen,R,193,BEL,25.85078713,88,482,103373,,,Sergio Roitman,R,185,ARG,28.95277207,80,497,7-6(3) 6-3,3,R32,98,10,2,82,45,36,19,11,6,6,4,3,65,45,33,11,10,5,6,2008
2008-308,Munich,Clay,32,A,20080428,16,103602,2,,Fernando Gonzalez,R,183,CHI,27.74811773,15,1440,104534,,,Dudi Sela,R,175,ISR,23.06639288,57,607,6-3 6-4,3,R32,75,5,1,59,30,25,19,10,4,4,0,3,58,41,29,8,9,3,5,2008
2008-308,Munich,Clay,32,A,20080428,17,103908,1,,Paul Henri Mathieu,R,185,FRA,26.29158111,18,1385,104851,,Q,Gianluca Naso,R,,ITA,21.30869268,305,115,6-3 6-4,3,R16,93,12,2,64,36,32,14,10,2,2,5,1,87,57,37,12,9,15,17,2008
2008-308,Munich,Clay,32,A,20080428,18,105227,8,,Marin Cilic,R,198,CRO,19.58110883,50,696,104332,,,Philipp Petzschner,R,185,GER,24.09582478,121,368,6-4 7-6(7),3,R16,114,6,7,102,61,43,21,11,13,14,1,2,76,42,28,19,11,2,4,2008
2008-308,Munich,Clay,32,A,20080428,19,102703,,,Hyung Taik Lee,R,180,KOR,32.31759069,55,649,103395,,LL,Julio Silva,R,173,BRA,28.82683094,184,217,6-1 6-4,3,R16,69,2,0,58,41,28,11,9,2,3,3,2,56,39,21,7,8,8,12,2008
2008-308,Munich,Clay,32,A,20080428,20,104620,,,Simone Bolelli,R,183,ITA,22.55441478,58,601,104312,6,,Andreas Seppi,R,190,ITA,24.183436,46,743,6-4 7-5,3,R16,94,6,1,75,57,42,11,11,6,6,3,4,67,35,29,14,11,3,5,2008
2008-308,Munich,Clay,32,A,20080428,21,101962,,Q,Younes El Aynaoui,R,193,MAR,36.62696783,295,120,104327,7,,Steve Darcis,R,178,BEL,24.12594114,48,713,6-4 3-6 6-3,3,R16,98,7,1,89,64,49,11,14,4,5,4,0,75,44,33,20,14,1,3,2008
2008-308,Munich,Clay,32,A,20080428,22,105223,,,Juan Martin Del Potro,R,198,ARG,19.59479808,75,513,104214,4,,Igor Andreev,R,185,RUS,24.79123888,25,1155,1-6 6-0 6-4,3,R16,109,2,4,68,39,29,10,11,4,8,5,2,77,56,32,7,12,9,15,2008
2008-308,Munich,Clay,32,A,20080428,23,103498,,WC,Marat Safin,R,193,RUS,28.25188227,84,490,103582,,,Michael Berrer,L,193,GER,27.82477755,65,552,7-6(4) 6-7(5) 6-3,3,R16,161,12,2,114,56,39,39,17,2,4,3,2,105,83,58,9,16,6,9,2008
2008-308,Munich,Clay,32,A,20080428,24,103602,2,,Fernando Gonzalez,R,183,CHI,27.74811773,15,1440,104019,,,Kristof Vliegen,R,193,BEL,25.85078713,88,482,1-6 7-5 6-3,3,R16,111,5,5,94,60,38,15,14,11,16,6,1,82,52,36,13,14,4,9,2008
2008-308,Munich,Clay,32,A,20080428,25,103908,1,,Paul Henri Mathieu,R,185,FRA,26.29158111,18,1385,105227,8,,Marin Cilic,R,198,CRO,19.58110883,50,696,6-2 4-6 6-3,3,QF,122,3,0,83,45,37,21,14,3,5,9,1,82,43,28,22,13,8,12,2008
2008-308,Munich,Clay,32,A,20080428,26,104620,,,Simone Bolelli,R,183,ITA,22.55441478,58,601,102703,,,Hyung Taik Lee,R,180,KOR,32.31759069,55,649,6-4 7-6(3),3,QF,87,7,1,60,44,37,11,11,3,4,5,0,62,33,22,20,11,0,2,2008
2008-308,Munich,Clay,32,A,20080428,27,101962,,Q,Younes El Aynaoui,R,193,MAR,36.62696783,295,120,105223,,,Juan Martin Del Potro,R,198,ARG,19.59479808,75,513,6-4 6-4,3,QF,80,7,1,53,33,29,11,10,1,2,1,1,58,44,26,7,10,2,5,2008
2008-308,Munich,Clay,32,A,20080428,28,103602,2,,Fernando Gonzalez,R,183,CHI,27.74811773,15,1440,103498,,WC,Marat Safin,R,193,RUS,28.25188227,84,490,6-3 7-5,3,QF,129,2,2,77,48,34,17,11,5,6,1,1,56,33,23,10,10,0,3,2008
2008-308,Munich,Clay,32,A,20080428,29,104620,,,Simone Bolelli,R,183,ITA,22.55441478,58,601,103908,1,,Paul Henri Mathieu,R,185,FRA,26.29158111,18,1385,7-6(1) 4-6 7-6(4),3,SF,186,15,3,128,88,61,20,17,4,7,6,3,111,69,50,22,17,5,7,2008
2008-308,Munich,Clay,32,A,20080428,30,103602,2,,Fernando Gonzalez,R,183,CHI,27.74811773,15,1440,101962,,Q,Younes El Aynaoui,R,193,MAR,36.62696783,295,120,3-6 6-4 6-3,3,SF,112,2,3,83,53,41,16,14,3,5,7,3,84,57,42,12,14,1,4,2008
2008-308,Munich,Clay,32,A,20080428,31,103602,2,,Fernando Gonzalez,R,183,CHI,27.74811773,15,1440,104620,,,Simone Bolelli,R,183,ITA,22.55441478,58,601,7-6(4) 6-7(4) 6-3,3,F,156,4,3,105,69,55,22,16,3,3,6,2,125,89,60,21,17,4,6,2008
2008-306,Poertschach,Clay,32,A,20080518,1,103786,1,,Nikolay Davydenko,R,178,RUS,26.96235455,4,3290,104209,,WC,Rainer Eitzinger,R,178,AUT,24.89253936,263,140,6-1 6-1,3,R32,57,3,0,43,33,25,6,7,2,2,0,1,47,34,14,4,7,3,8,2008
2008-306,Poertschach,Clay,32,A,20080518,2,104545,,,John Isner,R,206,USA,23.06365503,85,502,104195,,Q,Simone Vagnozzi,R,173,ITA,24.97193703,288,127,6-3 6-2,3,R32,53,11,0,54,37,28,10,9,1,1,2,0,40,34,20,3,8,0,3,2008
2008-306,Poertschach,Clay,32,A,20080518,3,104534,,,Dudi Sela,R,175,ISR,23.12388775,61,584,104999,,,Mischa Zverev,L,190,GER,20.74195756,80,510,7-6(2) 6-0,3,R32,94,1,3,67,43,31,14,9,6,7,0,1,58,33,18,12,9,2,6,2008
2008-306,Poertschach,Clay,32,A,20080518,4,104312,6,,Andreas Seppi,R,190,ITA,24.24093087,32,973,105208,,,Ernests Gulbis,R,190,LAT,19.71800137,79,512,1-6 6-4 6-3,3,R32,101,3,1,74,30,23,24,13,1,4,9,4,74,46,37,13,13,2,5,2008
2008-306,Poertschach,Clay,32,A,20080518,5,103857,,,Igor Kunitsyn,R,180,RUS,26.63381246,96,457,103888,4,,Mardy Fish,R,188,USA,26.4421629,39,865,6-1 6-1,3,R32,54,6,0,40,24,19,10,7,0,0,2,2,35,16,7,7,7,1,6,2008
2008-306,Poertschach,Clay,32,A,20080518,6,104882,,Q,Blaz Kavcic,R,188,SLO,21.2073922,357,93,104559,,,Teymuraz Gabashvili,R,188,RUS,22.98973306,125,371,4-6 6-4 7-6(3),3,R32,141,8,11,104,58,45,20,16,10,14,2,1,101,62,42,22,16,6,10,2008
2008-306,Poertschach,Clay,32,A,20080518,7,103781,,,Jurgen Melzer,L,183,AUT,26.99247091,103,434,105385,,,Donald Young,L,183,USA,18.82272416,81,508,7-5 6-2,3,R32,85,3,3,60,36,26,9,10,1,4,1,4,85,49,25,14,10,10,16,2008
2008-306,Poertschach,Clay,32,A,20080518,8,104898,8,,Robin Haase,R,190,NED,21.11978097,58,614,103373,,,Sergio Roitman,R,185,ARG,29.01026694,86,496,7-6(7) 6-4,3,R32,93,8,3,79,53,40,10,11,2,4,1,1,79,49,32,16,11,4,7,2008
2008-306,Poertschach,Clay,32,A,20080518,9,105023,5,,Sam Querrey,R,198,USA,20.61601643,41,820,103594,,WC,Oliver Marach,R,185,AUT,27.84120465,183,224,3-6 6-4 6-4,3,R32,120,11,4,88,53,44,14,15,5,7,4,3,90,60,45,14,14,6,8,2008
2008-306,Poertschach,Clay,32,A,20080518,10,104593,,,Daniel Gimeno Traver,R,185,ESP,22.7816564,109,423,102381,,,Werner Eschauer,R,188,AUT,34.06433949,135,344,6-4 6-2,3,R32,64,4,0,47,32,20,13,9,3,4,2,3,56,31,17,11,9,4,8,2008
2008-306,Poertschach,Clay,32,A,20080518,11,103868,,,Ivan Navarro,R,183,ESP,26.58179329,122,383,102434,,,Vincent Spadea,R,183,USA,33.83436003,108,427,6-4 6-4,3,R32,79,4,2,58,44,32,9,10,0,1,4,5,64,38,24,14,10,1,4,2008
2008-306,Poertschach,Clay,32,A,20080518,12,103344,3,,Ivan Ljubicic,R,193,CRO,29.16906229,29,1005,104225,,Q,Jan Hajek,R,180,CZE,24.78302533,301,118,4-6 6-0 6-3,3,R32,98,12,0,88,55,43,16,13,5,6,2,1,66,37,24,12,12,0,4,2008
2008-306,Poertschach,Clay,32,A,20080518,13,104068,,,Robby Ginepri,R,183,USA,25.61533196,97,455,104339,7,,Mario Ancic,R,196,CRO,24.13689254,46,735,4-6 6-3 7-6(8),3,R32,132,5,1,99,64,43,21,16,3,6,12,5,96,65,51,11,15,3,6,2008
2008-306,Poertschach,Clay,32,A,20080518,14,103694,,,Olivier Rochus,R,168,BEL,27.33196441,69,554,104308,,Q,Michal Przysiezny,R,185,POL,24.25462012,415,74,6-2 6-4,3,R32,76,5,0,56,40,30,10,9,1,1,9,3,55,31,22,11,9,2,5,2008
2008-306,Poertschach,Clay,32,A,20080518,15,103181,,,Jiri Vanek,R,185,CZE,30.0698152,92,480,103280,,WC,Martin Verkerk,R,196,NED,29.54962355,374,88,7-5 4-6 6-2,3,R32,112,15,2,80,56,44,13,15,2,4,15,4,94,57,44,15,15,2,6,2008
2008-306,Poertschach,Clay,32,A,20080518,16,104338,2,,Juan Monaco,R,185,ARG,24.13963039,14,1430,104122,,,Carlos Berlocq,R,183,ARG,25.28952772,83,503,4-1 RET,3,R32,17,2,2,10,5,5,3,2,0,0,1,1,15,12,6,0,3,0,2,2008
2008-306,Poertschach,Clay,32,A,20080518,17,103786,1,,Nikolay Davydenko,R,178,RUS,26.96235455,4,3290,104545,,,John Isner,R,206,USA,23.06365503,85,502,6-2 6-7(6) 6-3,3,R16,119,1,2,86,64,51,17,15,2,2,21,6,86,51,42,14,14,2,5,2008
2008-306,Poertschach,Clay,32,A,20080518,18,104312,6,,Andreas Seppi,R,190,ITA,24.24093087,32,973,104534,,,Dudi Sela,R,175,ISR,23.12388775,61,584,7-5 6-1,3,R16,75,4,1,66,41,30,14,9,9,9,2,0,63,43,24,10,10,4,8,2008
2008-306,Poertschach,Clay,32,A,20080518,19,103857,,,Igor Kunitsyn,R,180,RUS,26.63381246,96,457,104882,,Q,Blaz Kavcic,R,188,SLO,21.2073922,357,93,6-1 6-4,3,R16,81,2,0,58,27,16,22,9,4,5,1,2,56,28,18,9,8,3,7,2008
2008-306,Poertschach,Clay,32,A,20080518,20,103781,,,Jurgen Melzer,L,183,AUT,26.99247091,103,434,104898,8,,Robin Haase,R,190,NED,21.11978097,58,614,6-3 4-6 6-2,3,R16,101,3,1,75,41,25,21,13,2,5,5,5,82,46,27,18,14,5,11,2008
2008-306,Poertschach,Clay,32,A,20080518,21,104593,,,Daniel Gimeno Traver,R,185,ESP,22.7816564,109,423,105023,5,,Sam Querrey,R,198,USA,20.61601643,41,820,6-1 6-3,3,R16,54,4,2,46,30,26,8,8,1,1,1,2,44,24,14,9,8,0,4,2008
2008-306,Poertschach,Clay,32,A,20080518,22,103344,3,,Ivan Ljubicic,R,193,CRO,29.16906229,29,1005,103868,,,Ivan Navarro,R,183,ESP,26.58179329,122,383,7-6(3) 6-4,3,R16,76,15,1,60,39,36,14,11,0,0,6,1,58,41,32,12,11,0,1,2008
2008-306,Poertschach,Clay,32,A,20080518,23,104068,,,Robby Ginepri,R,183,USA,25.61533196,97,455,103694,,,Olivier Rochus,R,168,BEL,27.33196441,69,554,4-6 6-2 6-3,3,R16,131,8,1,100,60,36,20,14,15,19,2,4,80,47,27,13,13,4,10,2008
2008-306,Poertschach,Clay,32,A,20080518,24,104338,2,,Juan Monaco,R,185,ARG,24.13963039,14,1430,103181,,,Jiri Vanek,R,185,CZE,30.0698152,92,480,6-2 6-2,3,R16,59,6,0,42,25,22,9,8,0,1,1,3,56,36,19,6,8,6,11,2008
2008-306,Poertschach,Clay,32,A,20080518,25,103786,1,,Nikolay Davydenko,R,178,RUS,26.96235455,4,3290,104312,6,,Andreas Seppi,R,190,ITA,24.24093087,32,973,6-3 1-6 6-3,3,QF,97,5,0,72,53,37,12,13,1,3,1,2,66,30,22,21,12,2,4,2008
2008-306,Poertschach,Clay,32,A,20080518,26,103857,,,Igor Kunitsyn,R,180,RUS,26.63381246,96,457,103781,,,Jurgen Melzer,L,183,AUT,26.99247091,103,434,6-4 3-6 6-3,3,QF,138,3,1,98,55,39,21,14,10,14,7,0,95,53,33,20,14,6,11,2008
2008-306,Poertschach,Clay,32,A,20080518,27,103344,3,,Ivan Ljubicic,R,193,CRO,29.16906229,29,1005,104593,,,Daniel Gimeno Traver,R,185,ESP,22.7816564,109,423,6-3 4-6 7-6(6),3,QF,131,15,0,102,64,56,18,16,4,5,7,4,99,63,49,20,15,3,4,2008
2008-306,Poertschach,Clay,32,A,20080518,28,104338,2,,Juan Monaco,R,185,ARG,24.13963039,14,1430,104068,,,Robby Ginepri,R,183,USA,25.61533196,97,455,7-5 7-6(3),3,QF,106,3,4,85,52,33,17,12,7,11,5,1,82,51,30,14,12,6,11,2008
2008-306,Poertschach,Clay,32,A,20080518,29,103786,1,,Nikolay Davydenko,R,178,RUS,26.96235455,4,3290,103857,,,Igor Kunitsyn,R,180,RUS,26.63381246,96,457,6-3 6-2,3,SF,83,2,0,49,27,21,14,9,1,2,0,1,60,35,20,10,8,5,9,2008
2008-306,Poertschach,Clay,32,A,20080518,30,104338,2,,Juan Monaco,R,185,ARG,24.13963039,14,1430,103344,3,,Ivan Ljubicic,R,193,CRO,29.16906229,29,1005,6-4 6-7(4) 7-6(4),3,SF,175,5,3,121,74,49,27,17,9,11,12,3,107,57,43,25,17,1,4,2008
2008-306,Poertschach,Clay,32,A,20080518,31,103786,1,,Nikolay Davydenko,R,178,RUS,26.96235455,4,3290,104338,2,,Juan Monaco,R,185,ARG,24.13963039,14,1430,6-2 2-6 6-2,3,F,125,5,2,78,38,24,23,12,4,7,3,2,73,41,27,13,12,5,10,2008
2008-301,Auckland,Hard,32,A,20080107,1,103970,1,,David Ferrer,R,175,ESP,25.76591376,5,2750,103169,,,Oscar Hernandez,R,180,ESP,29.74401095,60,602,6-1 6-2,3,R32,57,2,1,37,25,23,9,8,0,0,0,3,44,29,13,6,7,4,8,2008
2008-301,Auckland,Hard,32,A,20080107,2,103373,,,Sergio Roitman,R,185,ARG,28.64613279,70,537,104586,,Q,Lukas Rosol,R,196,CZE,22.45585216,271,141,6-2 7-5,3,R32,69,4,0,53,32,26,12,10,0,1,2,2,56,27,18,11,10,3,7,2008
2008-301,Auckland,Hard,32,A,20080107,3,103898,,,Julien Benneteau,R,185,FRA,26.04791239,74,521,104534,,,Dudi Sela,R,175,ISR,22.75975359,66,573,6-4 7-6(3),3,R32,100,3,1,85,58,37,15,11,12,14,2,4,70,39,25,15,11,3,6,2008
2008-301,Auckland,Hard,32,A,20080107,4,104597,6,,Nicolas Almagro,R,183,ESP,22.37919233,29,965,104076,,,Jose Acasuso,R,190,ARG,25.21560575,64,581,6-3 6-4,3,R32,67,9,3,64,39,29,13,10,4,5,4,2,58,38,25,8,9,6,9,2008
2008-301,Auckland,Hard,32,A,20080107,5,103507,4,,Juan Carlos Ferrero,R,183,ESP,27.90143737,24,1340,105028,,LL,Jesse Levine,L,175,CAN,20.22997947,170,242,6-4 6-1,3,R32,79,5,1,50,33,23,13,8,3,3,3,3,67,38,23,13,9,11,15,2008
2008-301,Auckland,Hard,32,A,20080107,6,103781,,,Jurgen Melzer,L,183,AUT,26.62833676,62,590,102381,,,Werner Eschauer,R,188,AUT,33.70020534,65,580,6-4 1-6 6-3,3,R32,112,7,4,86,55,36,14,13,4,8,3,6,86,45,31,18,13,2,6,2008
2008-301,Auckland,Hard,32,A,20080107,7,103454,,Q,Nicolas Massu,R,183,CHI,28.24366872,80,514,104711,,Q,G Jones,R,183,NZL,21.76865161,1214,4,6-4 6-2,3,R32,83,5,0,44,31,26,8,9,0,1,2,3,55,38,23,6,9,2,6,2008
2008-301,Auckland,Hard,32,A,20080107,8,103598,,,Xavier Malisse,R,185,BEL,27.46885695,165,255,103813,5,,Jarkko Nieminen,L,185,FIN,26.45859001,26,1075,7-6(3) 6-3,3,R32,82,7,2,63,35,29,16,11,0,1,0,1,70,42,25,17,10,0,2,2008
2008-301,Auckland,Hard,32,A,20080107,9,103656,8,,Albert Montanes,R,175,ESP,27.11293635,45,681,104907,,WC,Jose Rubin Statham,R,183,NZL,20.70362765,557,40,6-4 6-4,3,R32,71,6,4,54,32,28,13,10,0,0,8,1,73,46,36,9,10,2,4,2008
2008-301,Auckland,Hard,32,A,20080107,10,103566,,,Michael Llodra,L,190,FRA,27.6386037,54,619,102703,,,Hyung Taik Lee,R,180,KOR,32.0109514,46,659,6-1 6-4,3,R32,63,5,1,44,28,24,12,9,0,0,1,3,56,33,22,9,8,2,5,2008
2008-301,Auckland,Hard,32,A,20080107,11,103694,,,Olivier Rochus,R,168,BEL,26.96783025,55,616,103582,,,Michael Berrer,L,193,GER,27.51813826,52,621,6-7(8) 6-2 6-4,3,R32,140,1,2,100,72,56,13,15,6,7,12,8,101,60,41,19,15,7,11,2008
2008-301,Auckland,Hard,32,A,20080107,12,104338,3,,Juan Monaco,R,185,ARG,23.77549624,23,1350,102563,,,Thomas Johansson,R,180,SWE,32.79123888,49,635,6-3 6-4,3,R32,61,3,2,58,48,37,5,10,1,2,7,2,47,31,23,6,9,1,4,2008
2008-301,Auckland,Hard,32,A,20080107,13,104259,7,,Philipp Kohlschreiber,R,178,GER,24.22724162,31,940,103188,,,Michael Russell,R,173,USA,29.68651608,101,426,7-5 6-2,3,R32,93,7,5,70,37,28,13,10,5,7,5,3,56,29,15,13,10,0,5,2008
2008-301,Auckland,Hard,32,A,20080107,14,105227,,,Marin Cilic,R,198,CRO,19.27446954,59,605,103761,,Q,Tomas Cakl,R,178,CZE,26.70225873,283,135,6-4 6-3,3,R32,76,6,1,67,36,29,15,9,5,5,4,4,64,33,24,12,10,6,9,2008
2008-301,Auckland,Hard,32,A,20080107,15,104252,,,Florian Mayer,R,190,GER,24.25735797,56,611,105023,,,Sam Querrey,R,198,USA,20.25188227,63,588,7-5 6-3,3,R32,73,3,1,59,35,26,17,10,2,2,7,7,68,36,28,14,11,6,9,2008
2008-301,Auckland,Hard,32,A,20080107,16,103428,2,,Juan Ignacio Chela,R,190,ARG,28.3559206,20,1425,104368,,WC,Daniel King Turner,R,190,NZL,23.64681725,344,102,5-7 6-2 7-5,3,R32,145,2,6,97,54,39,26,16,3,5,9,4,110,70,52,14,16,9,13,2008
2008-301,Auckland,Hard,32,A,20080107,17,103970,1,,David Ferrer,R,175,ESP,25.76591376,5,2750,103373,,,Sergio Roitman,R,185,ARG,28.64613279,70,537,6-1 7-6(2),3,R16,89,2,2,60,41,32,12,10,2,3,4,1,80,49,31,12,9,9,12,2008
2008-301,Auckland,Hard,32,A,20080107,18,103898,,,Julien Benneteau,R,185,FRA,26.04791239,74,521,104597,6,,Nicolas Almagro,R,183,ESP,22.37919233,29,965,6-4 2-6 6-2,3,R16,110,0,3,95,71,48,11,13,10,12,10,0,72,44,30,18,13,5,8,2008
2008-301,Auckland,Hard,32,A,20080107,19,103507,4,,Juan Carlos Ferrero,R,183,ESP,27.90143737,24,1340,103781,,,Jurgen Melzer,L,183,AUT,26.62833676,62,590,6-3 7-6(6),3,R16,78,3,0,63,41,34,16,11,2,2,1,0,60,38,25,17,10,2,3,2008
2008-301,Auckland,Hard,32,A,20080107,20,103454,,Q,Nicolas Massu,R,183,CHI,28.24366872,80,514,103598,,,Xavier Malisse,R,185,BEL,27.46885695,165,255,6-4 6-4,3,R16,99,3,3,70,43,29,15,10,6,7,5,0,55,37,28,6,10,2,5,2008
2008-301,Auckland,Hard,32,A,20080107,21,103566,,,Michael Llodra,L,190,FRA,27.6386037,54,619,103656,8,,Albert Montanes,R,175,ESP,27.11293635,45,681,6-3 6-4,3,R16,79,12,3,68,47,36,12,10,6,6,4,5,60,35,26,10,9,1,3,2008
